参控股名称;股票代码;报告期;持股比例(%)
福建雪人新能源技术有限公司;-;2017-06-30;100.00
福建雪人压缩机科技有限公司;-;2017-06-30;100.00
香港雪人科技有限公司;-;2017-06-30;100.00
Refcomp Italy SRL;-;2017-06-30;100.00
福建雪人制冷设备有限公司;-;2017-06-30;100.00
福建雪人工程有限公司;-;2017-06-30;100.00
雪人科技有限公司;-;2017-06-30;100.00
四川佳运油气技术服务有限公司;-;2017-06-30;100.00
佳运(香港)国际有限公司;-;2017-06-30;100.00
成都科连自动化工程有限公司;-;2017-06-30;100.00
新疆盛瑞石油技术服务有限公司;-;2017-06-30;100.00
新疆佳运油气技术服务有限公司;-;2017-06-30;100.00
上海雪人新能源技术有限公司;-;2017-06-30;100.00
福建省长乐市二轻安装工程有限公司;-;2015-12-31;100.00
长乐雪人金属制品有限公司;-;2015-12-31;100.00
长乐佳达物业管理有限公司;-;2015-12-31;100.00
北京雪人华氢新能源技术有限公司;-;2017-06-30;80.00
PT Snowman Mandiri Indonesia;-;2017-06-30;70.00
福建雪人制冷工程技术有限公司;-;2015-12-31;60.00
杭州龙华环境集成系统有限公司;-;2017-06-30;56.00
福建欧普康能源技术有限公司;-;2015-12-31;51.02
广东萨诺帝万宝制冷系统有限公司;-;2017-06-30;51.00
肇庆市和平制冷配件有限公司;-;2017-06-30;40.00
福建省兴雪宣元股权投资管理有限公司;-;2017-06-30;29.00
