参控股名称;股票代码;报告期;持股比例(%)
长荣(上海)印刷设备有限公司;-;2017-12-31;100.00
天津长荣震德机械有限公司;-;2017-12-31;100.00
天津长荣控股有限公司;-;2017-12-31;100.00
长荣股份(香港)有限公司;-;2017-12-31;100.00
天津健豪网络科技有限公司;-;2017-12-31;100.00
MASTERWORK USA INC.;-;2017-12-31;100.00
天津欧福瑞国际贸易有限公司;-;2017-12-31;100.00
上海伯奈尔印刷包装机械有限公司;-;2017-12-31;100.00
长荣(营口)激光科技有限公司;-;2017-12-31;100.00
天津台荣精密机械工业有限公司;-;2016-12-07;100.00
天津长荣东江科技有限公司;-;2015-12-31;100.00
天津长鑫印刷产业投资合伙企业;-;2017-12-31;99.00
MASTERWORK JAPAN Co.,Ltd;-;2017-12-31;90.00
深圳市力群印务股份有限公司;-;2017-12-31;85.00
北京北瀛铸造有限责任公司;-;2017-12-31;85.00
天津长荣数码科技有限公司;-;2017-12-31;80.00
成都长荣印刷设备有限公司;-;2017-12-31;70.00
天津绿动能源科技有限公司;-;2017-12-31;66.67
天津荣彩科技有限公司;-;2017-12-31;60.00
天津荣彩3D科技有限公司;-;2017-12-31;55.00
长荣华鑫融资租赁有限公司;-;2017-12-31;53.34
天津长荣健豪云印刷科技有限公司;-;2017-12-31;51.00
贵联控股国际有限公司;2919!8.HK;2015-12-31;15.98
唯捷创芯(天津)电子技术股份有限公司;834550.OC;2017-01-09;1.02
