参控股名称;股票代码;报告期;持股比例(%)
HAND ENTERPRISE SOLUTIONS(SINGAPORE) PTE.,LTD.;-;2017-06-30;100.00
HAND ENTERPRISE SOLUTIONS USA.,LTD.;-;2017-06-30;100.00
HAND ENTERPRISE SOLUTIONS USA.INC.;-;2017-06-30;100.00
上海夏尔软件有限公司;-;2017-06-30;100.00
上海汉得融晶信息科技有限公司;-;2017-06-30;100.00
汉得日本株式会社;-;2017-06-30;100.00
上海汉得商业保理有限公司;-;2017-06-30;100.00
上海达美信息技术有限公司;-;2017-06-30;100.00
扬州达美投资管理有限公司;-;2017-06-30;100.00
HAND ENTERPRISE SOLUTIONS USA.LTD.;-;2015-12-31;100.00
HAND ENTERPRISE SOLUTIONS(SINGAPORE)PTE.LTD.;-;2015-12-31;100.00
上海汉得欧俊信息技术有限公司;-;2017-06-30;80.00
上海甄云信息科技有限公司;-;2017-06-30;60.00
随身科技(上海)有限公司;-;2017-06-30;51.00
上海汉得微扬信息技术有限公司;-;2017-06-30;51.00
上海汉得知云软件有限公司;-;2015-12-31;51.00
上海甄汇信息科技有限公司;-;2017-06-30;50.40
上海众数联颂投资合伙企业(有限合伙);-;2018-01-23;14.29
