参控股名称;股票代码;报告期;持股比例(%)
Pacific Maritime Limited;-;2017-12-31;100.00
南京乐惠轻工装备制造有限公司;-;2017-12-31;100.00
宁波乐维自动化科技有限公司;-;2017-12-31;100.00
南京保立隆包装机械有限公司;-;2017-12-31;100.00
宁波乐惠进出口有限公司;-;2017-12-31;100.00
宁波乐惠机电安装有限公司;-;2017-12-31;100.00
芬纳赫(南京)食品包装机械有限公司;-;2018-04-27;100.00
宁波乐惠西蒙子机械制造有限公司;-;2017-12-31;70.00
