参控股名称;股票代码;报告期;持股比例(%)
惠州市华阳光电技术有限公司;-;2017-09-18;100.00
华旋有限公司;-;2017-09-18;100.00
惠州市中阳科贸有限公司;-;2017-09-18;100.00
惠州华阳通用电子有限公司;-;2017-09-18;75.00
惠州市华阳多媒体电子有限公司;-;2017-09-18;75.00
惠州市华阳数码特电子有限公司;-;2017-09-18;75.00
惠州市华阳精机有限公司;-;2017-09-18;75.00
惠州市华硕数码科技有限公司;-;2017-09-18;51.00
惠州市华阳思维精密部件有限公司;-;2017-09-18;45.00
惠州英迪普顿电器有限公司;-;2017-09-18;45.00
信华精机有限公司;-;2017-09-18;16.67
惠州市裕元华阳精密部件有限公司;-;2017-09-18;16.24
杭州信华精机有限公司;-;2017-09-18;10.71
重庆信华精机科技有限公司;-;2017-09-18;10.71
安特(惠州)工业有限公司;-;2017-09-18;7.00
安特惠州(香港)工业有限公司;-;2017-09-18;7.00
