参控股名称;股票代码;报告期;持股比例(%)
上海大众联翔汽车零部件有限公司;-;2017-06-30;100.00
宁波米勒模具制造有限公司;-;2017-06-30;100.00
华翔创新(上海)信息技术有限公司;-;2017-06-30;100.00
宁波华翔汽车车门系统有限公司;-;2017-06-30;100.00
宁波华翔汽车纤维研发有限公司;-;2017-06-30;100.00
扬州华翔汽车车门系统有限公司;-;2017-06-30;100.00
德国华翔汽车零部件系统公司;-;2017-06-30;100.00
沈阳华翔汽车零部件有限公司;-;2017-06-30;100.00
上海翔踊仓储物流有限公司;-;2017-06-30;100.00
宁波劳伦斯汽车内饰件有限公司;-;2017-06-30;100.00
长春华翔轿车消声器有限责任公司;-;2017-06-30;97.60
上海智轩汽车附件有限公司;-;2017-06-30;85.00
宁波华翔特雷姆汽车饰件有限公司;-;2017-06-30;75.00
上海华翔哈尔巴克汽车电子有限公司;-;2017-06-30;70.00
南昌江铃华翔汽车零部件有限公司;-;2017-06-30;50.00
宁波井上华翔汽车零部件有限公司;-;2017-06-30;50.00
宁波诗兰姆汽车零部件有限公司;-;2017-06-30;50.00
宁波胜维德赫华翔汽车镜有限公司;-;2017-06-30;50.00
南昌华翔汽车零部件有限公司;-;2017-06-30;50.00
佛吉亚(成都)排气控制技术有限公司;-;2017-06-30;49.00
富奥汽车零部件股份有限公司;000030.SZ;2018-03-31;13.95
