参控股名称;股票代码;报告期;持股比例(%)
石河子天富农电有限责任公司;-;2017-06-30;100.00
玛纳斯天富水利发电有限公司;-;2017-06-30;100.00
石河子开发区天富电力物资有限公司;-;2017-06-30;100.00
新疆天富金阳新能源有限责任公司;-;2017-06-30;100.00
新疆天富垃圾焚烧发电有限责任公司;-;2017-06-30;100.00
新疆天富能源售电有限公司;-;2017-06-30;100.00
上海汇合达投资管理有限公司;-;2016-03-24;100.00
新疆天富信息科技有限责任公司;660054.XJE;2015-12-31;100.00
新疆天富天源燃气有限公司;-;2015-12-31;94.05
石河子天富水利电力工程有限责任公司;-;2017-06-30;86.67
新疆天富特种纤维纸浆制造公司;-;2017-06-30;80.00
石河子开发区天富生化技术有限责任公司;-;2017-06-30;75.00
石河子天富南热电有限公司;-;2017-06-30;75.00
石河子市天富电力设计有限公司;-;2016-03-24;70.00
石河子开发区天富燃料运输有限公司;-;2017-06-30;55.00
新疆立业天富能源有限公司;-;2017-12-19;39.39
新疆天富阳光生物科技有限公司;-;2017-06-30;30.00
