参控股名称;股票代码;报告期;持股比例(%)
Shuangliang Eco Energy Technologies DMCC;-;2017-06-30;100.00
双良节能系统(香港)有限公司;-;2017-06-30;100.00
江苏双良节能投资有限公司;-;2017-06-30;100.00
江苏双良低碳产业技术研究院有限公司;-;2017-06-30;100.00
江阴市图腾精细化工有限公司;-;2017-06-30;100.00
江阴市港利物资有限公司;-;2017-06-30;100.00
Shuangliang Eco Energy Saudi;-;2017-06-30;95.00
江苏双良节能环保工程技术有限公司;-;2017-06-30;90.00
江苏双良新能源装备有限公司;-;2017-06-30;85.00
浙江双良商达环保有限公司;-;2017-08-26;81.49
江苏利士德仓储有限公司;-;2015-12-31;75.00
中科双良储能技术(北京)有限公司;-;2015-12-31;70.00
江苏双良低碳产业投资管理有限公司;-;2017-06-30;60.00
北京苏电能源技术有限公司;-;2017-06-30;49.00
江阴华顺新材料投资有限公司;-;2017-06-30;40.00
浙江国机重工商达环保设备有限公司;-;2017-06-30;15.00
