参控股名称;股票代码;报告期;持股比例(%)
大唐同舟科技有限公司;-;2017-12-31;100.00
大唐内蒙古鄂尔多斯硅铝科技有限公司;-;2017-12-31;100.00
鄂尔多斯市瑞德丰矿业有限责任公司;-;2017-12-31;100.00
青海大唐国际格尔木光伏发电有限责任公司;-;2017-12-31;100.00
浙江大唐国际江山新城热电有限责任公司;-;2017-12-31;100.00
江西大唐国际新能源有限公司;-;2017-12-31;100.00
山西大唐国际云冈热电有限责任公司;-;2017-12-31;100.00
大唐国际(香港)有限公司;-;2017-12-31;100.00
江西大唐国际新余发电有限责任公司;-;2017-12-31;100.00
河北大唐国际张家口热电有限责任公司;-;2017-12-31;100.00
重庆大唐国际武隆兴顺风电有限责任公司;-;2017-12-31;100.00
西藏大唐国际怒江上游水电开发有限公司;-;2017-12-31;100.00
内蒙古大唐国际海勃湾水利枢纽开发有限公司;-;2017-12-31;100.00
辽宁大唐国际锦州热电有限责任公司;-;2017-12-31;100.00
大唐国际核电有限公司;-;2017-12-31;100.00
渝能(集团)有限责任公司;-;2017-12-31;100.00
广东大唐国际新能源有限公司;-;2017-12-31;100.00
广东大唐国际肇庆热电有限责任公司;-;2017-12-31;100.00
青海大唐国际新能源有限公司;-;2017-12-31;100.00
山西大唐国际新能源有限公司;-;2017-12-31;100.00
宁夏大唐国际新能源有限公司;-;2017-12-31;100.00
四川大唐国际新能源有限公司;-;2017-12-31;100.00
辽宁大唐国际沈东热电有限责任公司;-;2017-12-31;100.00
河北大唐国际唐山北郊热电有限责任公司;-;2017-12-31;100.00
江苏大唐国际金坛热电有限责任公司;-;2017-12-31;100.00
辽宁大唐国际葫芦岛热电有限责任公司;-;2017-12-31;100.00
浙江大唐国际平湖风电有限责任公司;-;2017-12-31;100.00
广东大唐国际电力营销有限公司;-;2017-12-31;100.00
辽宁大唐国际沈抚热力有限责任公司;-;2017-12-31;100.00
浙江大唐能源营销有限公司;-;2017-12-31;100.00
