参控股名称;股票代码;报告期;持股比例(%)
浙江泽川家具制造有限公司;-;2018-01-25;100.00
浙江慧动智能家居有限公司;-;2018-01-25;100.00
Ebello Home Inc;-;2018-01-25;100.00
