参控股名称;股票代码;报告期;持股比例(%)
重庆铜梁红蝶锶业有限公司;-;2017-12-31;100.00
贵州红星发展进出口有限责任公司;-;2017-12-31;100.00
贵州红星发展大龙锰业有限责任公司;-;2017-12-31;94.64
红星(新晃)精细化学有限责任公司;-;2017-12-31;90.00
青岛红星化工集团天然色素有限公司;-;2017-12-31;80.00
大庆绿友天然色素有限公司;-;2017-12-31;70.00
青岛红星无机新材料技术开发有限公司;-;2017-12-31;70.00
万山鹏程矿业有限责任公司;-;2015-12-31;70.00
重庆大足红蝶锶业有限公司;-;2017-12-31;66.00
贵州红星梵净山冷水渔业有限责任公司;-;2017-12-31;65.00
贵州红星梵净山冷水渔业有限公司;-;2015-12-31;65.00
贵州省松桃红星电化矿业有限责任公司;-;2015-12-31;53.73
贵州容光矿业有限责任公司;-;2017-12-31;50.00
青岛红星物流实业有限责任公司;-;2015-12-31;37.09
