参控股名称;股票代码;报告期;持股比例(%)
哈尔滨九洲电气技术有限责任公司;-;2017-12-31;100.00
沈阳昊诚电气有限公司;E00065.LEE;2017-12-31;100.00
哈尔滨九洲能源投资有限责任公司;-;2017-12-31;100.00
哈尔滨九洲电气工程有限公司;-;2017-12-31;100.00
泰来立志光伏发电有限公司;-;2017-12-31;100.00
泰来九洲售电有限责任公司;-;2017-12-31;100.00
莫力达瓦达斡尔族自治旗九洲太阳能发电有限责任公司;-;2017-12-31;100.00
中国九洲国际能源投资控股集团有限公司;-;2017-12-31;100.00
齐齐哈尔九洲环境能源有限公司;-;2017-12-31;100.00
繁峙县九天能源有限责任公司;-;2017-12-31;100.00
北京九洲电气有限责任公司;-;2017-12-31;100.00
黑龙江新北电力投资有限公司;-;2018-02-06;100.00
七台河佳兴风力发电有限公司;-;2018-01-03;100.00
七台河万龙风力发电有限公司;-;2018-01-03;100.00
莫力达瓦达斡尔族自治旗九洲纳热光伏扶贫有限责任公司;-;2017-12-31;87.24
哈尔滨九洲储能技术有限责任公司;-;2017-12-31;80.00
