参控股名称;股票代码;报告期;持股比例(%)
滨州通达工程监理有限责任公司;-;2017-12-31;100.00
山东滨化集团化工设计研究院有限责任公司;-;2017-12-31;100.00
山东滨化安通设备制造有限公司;-;2017-12-31;100.00
山东滨化新型建材有限责任公司;-;2017-12-31;100.00
滨州滨化安全咨询服务有限公司;-;2017-12-31;100.00
山东滨化燃料有限公司;-;2017-12-31;100.00
山东安信达检测有限公司;-;2017-12-31;100.00
山东滨化东瑞化工有限责任公司;-;2017-12-31;100.00
山东滨化热力有限公司;-;2017-12-31;100.00
山东滨华氢能源有限公司;-;2017-12-31;90.00
黄河三角洲(滨州)热力有限公司;-;2018-03-24;77.92
山东滨化海源盐化有限公司;-;2017-12-31;74.05
北京水木滨华科技有限公司;-;2017-12-31;70.00
榆林滨化绿能有限公司;-;2017-12-31;55.00
黄河三角洲科技创业发展有限公司;-;2017-12-31;49.00
滨州市滨城区天成小额贷款股份有限公司;T19928.OC;2017-12-31;30.80
中海沥青股份有限公司;-;2017-12-31;10.00
华海财产保险股份有限公司;-;2016-12-31;5.00
