参控股名称;股票代码;报告期;持股比例(%)
南风集团山西物流有限公司;-;2017-12-31;100.00
安徽安庆南风日化有限责任公司;-;2017-12-31;100.00
运城市南风物资贸易有限公司;-;2017-12-31;100.00
四川同庆南风有限责任公司;-;2017-12-31;100.00
四川同庆南风洗涤用品有限责任公司;-;2017-12-31;100.00
天津市南风贸易有限公司;-;2017-12-31;100.00
南风集团山西日化销售有限公司;-;2017-12-31;100.00
西安奇强洗衣连锁有限公司;-;2017-12-31;100.00
北京南风欧芬爱尔日用化学品有限责任公司;-;2017-12-31;100.00
西南南风牙膏有限责任公司;-;2015-12-31;100.00
西安南风日化有限责任公司;-;2015-12-31;98.86
南风集团淮安元明粉有限公司;-;2017-12-31;94.00
本溪经济技术开发区南风日化有限公司;-;2017-12-31;85.00
南风集团(运城)日化产品销售有限公司;-;2017-12-31;80.00
贵州南风日化有限责任公司;-;2017-12-31;70.00
山西钾肥有限责任公司;-;2017-12-31;51.00
淮安南风盐化工有限公司;-;2016-09-29;40.00
北京京盐南风商贸有限公司;-;2017-12-31;25.00
淮安南风鸿运工贸有限公司;-;2017-12-31;20.00
