参控股名称;股票代码;报告期;持股比例(%)
上海颐合贸易有限公司;-;2017-12-31;100.00
苏州博德仪器有限公司;-;2017-12-31;100.00
东科(上海)商业保理有限公司;-;2017-12-31;60.00
北京东方天长科技服务有限公司;-;2017-12-31;51.00
北京中科云谱物联技术有限公司;-;2017-12-31;42.00
北京中科高斯科技有限公司;-;2017-08-05;36.00
深圳市东方信源科技有限公司;-;2015-12-31;10.00
