参控股名称;股票代码;报告期;持股比例(%)
立讯精密科技有限公司;-;2017-06-30;100.00
立讯精密有限公司;-;2017-06-30;100.00
联滔电子有限公司;-;2017-06-30;100.00
深圳协创通实业有限公司;-;2017-06-30;100.00
珠海双赢柔软电路有限公司;-;2017-06-30;100.00
立讯精密工业(昆山)有限公司;-;2017-06-30;100.00
昆山联滔电子有限公司;-;2017-06-30;100.00
万安协讯电子有限公司;-;2017-06-30;100.00
协讯电子(吉安)有限公司;-;2017-06-30;100.00
吉安市吉州区立讯电子有限公司;-;2017-06-30;100.00
博硕科技(江西)有限公司;-;2017-06-30;100.00
遂宁立讯精密工业有限公司;-;2017-06-30;100.00
兴宁立讯精密工业有限公司;-;2017-06-30;100.00
立讯电子科技(昆山)有限公司;-;2017-06-30;100.00
深圳立讯电声科技有限公司;-;2017-06-30;100.00
丰顺立讯精密工业有限公司;-;2017-06-30;100.00
立讯精密工业(滁州)有限公司;-;2017-06-30;100.00
SuK Kunststofftechnik GmbH;-;2017-06-30;100.00
东莞立讯精密工业有限公司;-;2017-06-30;100.00
东莞立讯光电有限公司;-;2017-06-30;100.00
东莞讯滔电子有限公司;-;2017-06-30;86.97
江苏立讯机器人有限公司;-;2017-06-30;70.00
吉安市立讯射频科技股份有限公司;-;2017-06-30;70.00
立讯智能生活股份有限公司;-;2017-06-30;70.00
深圳立讯智能生活股份有限公司;-;2017-06-30;70.00
福建源光电装有限公司;-;2017-06-30;55.00
浙江东尼电子股份有限公司;603595.SH;2018-03-31;3.31
