参控股名称;股票代码;报告期;持股比例(%)
欧普灯饰(中山)有限公司;-;2017-12-31;100.00
上海欧普杰灯照明有限公司;-;2017-12-31;100.00
上海靓纯照明有限公司;-;2017-12-31;100.00
上海普诗照明有限公司;-;2017-12-31;100.00
上海豪时照明有限公司;-;2017-12-31;100.00
上海欧普为尚建材有限公司;-;2017-12-31;100.00
欧普灯饰销售有限公司;-;2017-12-31;100.00
上海欧普先亨建材有限公司;-;2017-12-31;100.00
上海欧普隆先照明有限公司;-;2017-12-31;100.00
上海欧普准凌建材有限公司;-;2017-12-31;100.00
欧普集成家居有限公司;-;2017-12-31;100.00
欧普智慧照明科技有限公司;-;2017-12-31;100.00
上海尚隆照明有限公司;-;2017-12-31;100.00
上海酷普照明有限公司;-;2017-12-31;100.00
欧普照明国际控股有限公司;-;2017-12-31;100.00
苏州欧普照明有限公司;-;2017-12-31;100.00
欧普照明电器(中山)有限公司;-;2017-12-31;100.00
OPPLE BRASIL COMéRCIO DE PRODUTOS DE ILUMINACAO LTDA.;-;2017-12-31;99.00
上海乾隆节能科技有限公司;-;2017-12-31;95.00
欧普道路照明有限公司;-;2017-12-31;85.00
苏州欧普精密模具科技有限公司;-;2017-10-26;75.00
