参控股名称;股票代码;报告期;持股比例(%)
昌吉市华美环境科技有限公司;-;2017-12-31;100.00
北京中电加美环保科技有限公司;-;2017-12-31;100.00
滨海居善水务发展有限公司;-;2017-12-31;100.00
洛阳高新四丰电子材料有限公司;-;2017-12-31;100.00
隆华加美环保工程(北京)有限公司;-;2017-12-31;100.00
隆华加美节能环保工程(北京)有限公司;-;2015-12-31;100.00
广西晶联光电材料有限责任公司;-;2017-12-31;70.00
咸宁海威复合材料制品有限公司;-;2017-09-28;66.69
湖南兆恒材料科技有限公司;-;2017-12-31;52.99
北京裕后环保科技有限公司;-;2015-12-31;49.00
厦门仁达隆华股权投资基金(有限合伙);-;2015-12-31;45.45
厦门仁达隆华股权投资基金合伙企业(有限合伙);-;2017-12-31;45.45
上海隆华环保科技有限公司;-;2017-12-31;40.00
新疆隆华环保科技有限公司;-;2017-12-31;40.00
昌吉市中船清源润昌水务有限责任公司;-;2017-12-31;34.00
正隆国际融资租赁有限公司;-;2017-12-31;23.00
