参控股名称;股票代码;报告期;持股比例(%)
青海互助金圆水泥有限公司;-;2017-12-31;100.00
常德南方金圆环保科技有限公司;-;2017-12-31;100.00
三明南方金圆环保科技有限公司;-;2017-12-31;100.00
灌南金圆环保科技有限公司;-;2017-12-31;100.00
桂林南方金圆环保科技有限公司;-;2017-12-31;100.00
江山南方环保科技有限公司;-;2017-12-31;100.00
江苏新街南方金圆环保科技有限公司;-;2017-12-31;100.00
吉安南方金圆环保科技有限公司;-;2017-12-31;100.00
宜春南方金圆环保科技有限公司;-;2017-12-31;100.00
抚州南方金圆环保科技有限公司;-;2017-12-31;100.00
安康市金圆旋龙环保科技有限公司;-;2017-12-31;100.00
杭州金圆昆华环保科技有限公司;-;2017-12-31;100.00
竹溪县金圆旋龙环保科技有限公司;-;2017-12-31;100.00
金圆环保发展有限公司;-;2017-12-31;100.00
青海青海湖水泥有限公司;-;2017-12-31;100.00
格尔木宏扬环保科技有限公司;-;2017-12-31;91.58
邵阳金圆为百环保科技有限公司;-;2017-12-31;90.00
淮安金圆环保科技有限公司;-;2015-12-31;80.00
苏州太湖华城房地产开发有限公司;-;2015-12-31;75.00
香港金圆国际发展有限公司;-;2017-12-31;70.00
潜江东园深蓝环保科技有限公司;-;2018-04-10;65.00
太仓中茵科教置业有限公司;-;2015-12-31;60.00
江西新金叶实业有限公司;-;2017-12-31;58.00
江苏金圆新材科技有限公司;-;2017-12-31;51.00
上海华舆环境科技有限公司;-;2017-12-31;51.00
四川天源达环保科技有限公司;-;2017-12-31;51.00
苏州华锐置业有限公司;-;2017-12-31;49.00
苏州市置业房地产开发有限公司;-;2015-12-31;49.00
重庆众思润禾环保科技有限公司;-;2017-12-31;40.00
林西县富强金属有限公司;-;2017-12-31;20.00
