参控股名称;股票代码;报告期;持股比例(%)
上海大众燃气投资发展有限公司;-;2017-12-31;100.00
琼海春盛旅游发展有限公司;-;2017-12-31;100.00
上海大众资产管理有限公司;-;2017-12-31;100.00
上海大众市政发展有限公司;-;2017-12-31;100.00
海南大众海洋产业有限公司;-;2017-12-31;100.00
上海大众交通商务有限公司;-;2017-12-31;100.00
上海众贡信息服务有限公司;-;2017-12-31;100.00
上海大众集团资本股权投资有限公司;-;2017-12-31;99.00
大众(香港)国际有限公司;-;2017-12-31;95.24
上海大众环境产业有限公司;-;2017-12-31;88.97
上海翔殷路隧道建设发展有限公司;-;2017-12-31;87.16
上海大众融资租赁有限公司;-;2017-12-31;55.00
上海闵行大众小额贷款股份有限公司;-;2017-12-31;50.00
上海大众燃气有限公司;-;2017-12-31;50.00
大众交通(集团)股份有限公司;600611.SH;2018-03-31;20.02
深圳市创新投资集团有限公司;-;2017-12-31;13.93
上海大众嘉定污水处理有限公司;-;2017-12-31;10.00
