客户名称;股票代码;报告期;金额(万元)
Colombiana De Comercio S.A.;-;2015-12-31;25,168.17
福田雷沃国际重工股份有限公司潍坊车辆厂;-;2015-12-31;17,816.34
浙江大农实业股份有限公司;831855.OC;2017-12-31;769.95
