客户名称;股票代码;报告期;金额(万元)
唯品会(中国)有限公司;-;2015-06-30;4,203.33
天虹商场股份有限公司;002419.SZ;2015-06-30;3,400.34
百盛商业集团有限公司;3368.HK;2015-06-30;3,167.58
大连万达集团股份有限公司;-;2015-06-30;2,995.18
新世界百货(中国)有限公司;-;2015-06-30;2,685.37
