客户名称;股票代码;报告期;金额(万元)
北京铭成嘉业科技发展有限公司;-;2017-12-31;5,267.27
上海泸美木业有限公司;-;2017-12-31;4,269.12
北京健铭伟业科技有限公司;-;2017-12-31;2,913.20
北京昆仑亿发科技股份有限公司;836036.OC;2017-12-31;282.16
