客户名称;股票代码;报告期;金额(万元)
无锡市市政公用产业集团有限公司;-;2017-12-31;23,632.85
清河县青阳新区管理委员会;-;2017-12-31;10,852.57
江苏维泽净化科技股份有限公司;838419.OC;2017-12-31;183.99
长沙瑞泽能源科技股份有限公司;871271.OC;2017-12-31;40.46
无锡沪东麦斯特环境科技股份有限公司;871501.OC;2017-12-31;40.25
