客户名称;股票代码;报告期;金额(万元)
重庆大西洋五金机电有限公司;-;2017-12-31;7,734.53
武汉鑫华泰焊接技术有限公司;-;2017-12-31;3,166.37
广州市大西洋焊接材料有限公司;-;2017-12-31;2,880.77
杭州大西洋焊接材料有限公司;-;2017-12-31;2,202.36
广州市中天焊材有限公司;-;2017-12-31;1,886.42
