供应商名称;股票代码;报告期;金额(万元)
上海源耀生物股份有限公司;834414.OC;2017-12-31;12,714.71
成都绿金高新技术股份有限公司;870415.OC;2017-12-31;594.90
北京融信通金服科技股份有限公司;871114.OC;2017-12-31;12.38
