客户名称;股票代码;报告期;金额(万元)
厦门建发金属有限公司;-;2017-12-31;148,389.63
本溪北营钢铁(集团)股份有限公司;-;2017-12-31;142,250.80
上海闽兴大国际贸易有限公司;-;2017-12-31;106,616.31
烟台恒邦物流股份有限公司;836969.OC;2017-12-31;6,341.38
