客户名称;股票代码;报告期;金额(万元)
昆明云内动力股份有限公司;000903.SZ;2016-12-31;3,805.41
长沙市铁流汽车配件有限公司;-;2016-12-31;1,533.29
广西玉柴机器股份有限公司;-;2016-12-31;1,433.55
