客户名称;股票代码;报告期;金额(万元)
中国航空工业集团有限公司;-;2016-06-30;12,390.27
中国船舶重工集团有限公司;-;2016-06-30;283.25
中国电子科技集团有限公司;-;2016-06-30;185.56
中国兵器工业集团有限公司;-;2016-06-30;18.80
