客户名称;股票代码;报告期;金额(万元)
中铁北京工程局集团有限公司;-;2017-12-31;2,767.90
中铁大桥局集团有限公司;-;2017-12-31;2,341.88
中国铁建大桥工程局集团有限公司;-;2017-12-31;1,278.95
