供应商名称;股票代码;报告期;金额(万元)
中国船舶重工集团公司第七零四研究所;-;2016-12-31;2,736.75
上海文利发动机工程有限公司;-;2016-12-31;2,651.38
长兴化学工业(广东)有限公司;-;2016-12-31;1,012.80
