供应商名称;股票代码;报告期;金额(万元)
上海超今国际贸易有限公司;-;2017-12-31;5,216.57
东北轻合金有限责任公司;-;2017-12-31;1,009.75
河南嘉源铝业有限公司;-;2017-12-31;469.30
