供应商名称;股票代码;报告期;金额(万元)
紫光电子商务有限公司;-;2017-12-31;5,204.67
广州云硕科技发展有限公司;-;2017-12-31;4,860.00
广州市高科通信技术股份有限公司;-;2017-12-31;4,813.90
联想(深圳)电子有限公司;-;2017-12-31;4,616.86
广州晟烨信息科技股份有限公司;839232.OC;2016-12-31;315.90
