供应商名称;股票代码;报告期;金额(万元)
深圳市爱施德股份有限公司;002416.SZ;2017-12-31;30,105.00
北京恒远恒信科技发展有限公司;-;2017-12-31;18,847.70
北京松联科技有限公司;-;2017-12-31;9,085.02
湖南省尚品科贸有限公司;-;2017-12-31;5,262.98
山东海莱云视股份有限公司;837582.OC;2017-12-31;1,521.40
湖南今升购物股份有限公司;839863.OC;2017-12-31;1,156.81
福玛特机器人科技股份有限公司;837916.OC;2017-12-31;988.87
长沙锐风信息科技股份有限公司;834074.OC;2017-12-31;339.11
河北爱度生物科技股份有限公司;835584.OC;2017-12-31;179.76
大承医疗投资股份有限公司;833263.OC;2017-12-31;70.36
