客户名称;股票代码;报告期;金额(万元)
北京中电普华信息技术有限公司;-;2012-06-30;5,275.75
国网黑龙江省电力有限公司;-;2012-06-30;1,074.20
山东电力集团公司;-;2012-06-30;996.00
国电物资集团有限公司;-;2012-06-30;950.00
国网河南省电力公司;-;2012-06-30;869.10
深圳市汇通合力科技股份有限公司;871746.OC;2017-12-31;100.00
