客户名称;股票代码;报告期;金额(万元)
山东五征集团有限公司;-;2013-06-30;12,430.14
常州东风农机集团有限公司;-;2013-06-30;9,350.00
东风汽车股份有限公司;600006.SH;2013-06-30;5,825.99
雷沃重工股份有限公司诸城车辆厂;-;2013-06-30;4,135.78
云南新天力机械制造股份有限公司;834273.OC;2015-12-31;498.72
