客户名称;股票代码;报告期;金额(万元)
潍坊滨海旅游集团有限公司;-;2017-06-30;6,842.59
长春润德投资集团有限公司;-;2017-06-30;5,869.09
阜阳市城南新区项目开发管理有限公司;-;2017-06-30;3,968.79
康利达装饰股份有限公司;835779.OC;2017-12-31;2,056.00
