客户名称;股票代码;报告期;金额(万元)
中域电讯连锁集团股份有限公司;-;2012-06-30;2,485.91
广东煌朝电子科技有限公司;-;2012-06-30;1,973.48
广东泰鸿科技股份有限公司;839343.OC;2014-12-31;154.04
