供应商名称;股票代码;报告期;金额(万元)
宜昌兴和化工有限责任公司;-;2016-12-31;78,702.81
吉林省隆源农业生产资料集团有限公司;006016.JLE;2016-12-31;62,165.50
北京亿兆华盛股份有限公司;870453.OC;2016-12-31;51,531.00
湖北吉星化工集团有限责任公司;-;2016-12-31;41,361.04
武汉千水环境科技股份有限公司;871092.OC;2017-12-31;426.67
湖南皕成科技股份有限公司;839327.OC;2017-12-31;414.42
