供应商名称;股票代码;报告期;金额(万元)
北京全国棉花交易市场有限责任公司;-;2017-12-31;181,355.67
华为技术有限公司;-;2017-12-31;150,866.06
天津天纺高新物流有限公司;-;2017-12-31;30,815.06
三林万业(上海)企业集团有限公司;-;2017-12-31;23,401.85
