客户名称;股票代码;报告期;金额(万元)
新疆生产建设兵团农五师棉麻公司;-;2017-12-31;17,965.82
中纺棉国际贸易有限公司;-;2017-12-31;6,461.03
上海市纺织原料公司;-;2017-12-31;6,308.22
乌鲁木齐博瑞阳光商贸有限公司;-;2017-12-31;3,149.81
新疆奎屯云森纺织有限公司;-;2017-12-31;2,481.05
