客户名称;股票代码;报告期;金额(万元)
联邦制药(内蒙古)有限公司;-;2013-06-30;302.87
济南威卡控制设备有限公司;-;2013-06-30;244.61
安徽伏斯特智能科技股份有限公司;835475.OC;2015-12-31;72.23
山西风行测控股份有限公司;872161.OC;2015-12-31;22.28
