客户名称;股票代码;报告期;金额(万元)
宁夏中银绒业股份有限公司;000982.SZ;2014-12-31;4,017.78
ELIT MAKINE SAN.VE TIC .KOLL;-;2014-12-31;2,859.01
浙江金达亚麻有限公司;-;2014-12-31;2,559.56
