客户名称;股票代码;报告期;金额(万元)
中国电信股份有限公司;0728.HK;2016-12-31;6,668.20
中电科唱(北京)科技有限责任公司;-;2016-12-31;6,540.69
深圳市引航信息技术有限公司;-;2016-12-31;5,752.84
中国联合网络通信有限公司;-;2016-12-31;5,710.10
交通银行股份有限公司;601328.SH;2016-12-31;4,011.16
