客户名称;股票代码;报告期;金额(万元)
恒信汽车集团股份有限公司;-;2016-06-30;2,365.36
唐山冀东金地汽车用品销售有限公司;-;2016-06-30;2,163.60
深圳广联赛讯有限公司;-;2016-06-30;2,157.23
浙江吉利控股集团汽车销售有限公司;-;2016-06-30;1,164.92
