客户名称;股票代码;报告期;金额(万元)
中国移动有限公司;0941.HKS;2017-06-30;8,208.72
中国电信股份有限公司;0728.HK;2017-06-30;4,270.97
中国铁塔股份有限公司;-;2017-06-30;1,359.02
中国联合网络通信股份有限公司;600050.SH;2017-06-30;1,124.32
