供应商名称;股票代码;报告期;金额(万元)
利尔达科技集团股份有限公司;832149.OC;2017-12-31;3,047.14
浙江格蕾特电器股份有限公司;838484.OC;2017-12-31;2,727.47
深圳市科曼信息技术股份有限公司;870775.OC;2017-12-31;190.56
