客户名称;股票代码;报告期;金额(万元)
江苏中广置业有限公司;-;2016-12-31;12,835.05
北京联海科技有限公司;-;2016-12-31;2,104.88
长春吉大正元信息技术股份有限公司;-;2016-12-31;1,186.64
北京中油瑞飞信息技术有限责任公司;-;2016-12-31;1,132.91
广东省信息工程有限公司;-;2016-12-31;788.25
浙江通得科技股份有限公司;870112.OC;2015-12-31;75.78
成都卡莱博尔信息技术股份有限公司;835719.OC;2015-12-31;3.20
