客户名称;股票代码;报告期;金额(万元)
奇瑞汽车股份有限公司;-;2016-12-31;35,121.78
聊城中通轻型客车有限公司;-;2016-12-31;29,831.81
东风襄阳旅行车有限公司;-;2016-12-31;17,585.13
金龙联合汽车工业(苏州)有限公司;-;2016-12-31;15,015.55
北汽福田汽车股份有限公司;600166.SH;2016-12-31;12,901.32
