客户名称;股票代码;报告期;金额(万元)
比亚迪股份有限公司;002594.SZ;2016-12-31;7,293.91
桐乡市强隆机械有限公司;-;2016-12-31;5,853.12
深圳拓邦股份有限公司;002139.SZ;2016-12-31;3,435.19
