客户名称;股票代码;报告期;金额(万元)
华锐风电科技(集团)股份有限公司;601558.SH;2014-06-30;2,729.06
苏州电器科学研究院股份有限公司;300215.SZ;2014-06-30;2,260.68
滦县金马工业有限公司;-;2014-06-30;1,188.03
中国中材国际工程股份有限公司;600970.SH;2014-06-30;561.62
湖南耐普泵业股份有限公司;833094.OC;2015-12-31;178.46
