供应商名称;股票代码;报告期;金额(万元)
山西太钢不锈钢股份有限公司;000825.SZ;2015-12-31;9,937.24
江苏大明金属制品有限公司;-;2015-12-31;1,292.46
无锡宝昌金属制品有限公司;-;2015-12-31;1,065.42
