供应商名称;股票代码;报告期;金额(万元)
德尔福(上海)动力推进系统有限公司;-;2017-12-31;3,403.68
四川远星橡胶有限责任公司;-;2017-12-31;2,907.27
温岭市丰铃汽摩部件有限公司;-;2017-12-31;2,632.01
浙江今飞摩轮有限公司;-;2017-12-31;2,425.69
四川川南减震器集团有限公司;-;2017-12-31;2,395.83
宁波保税区正正电子商务股份有限公司;871432.OC;2015-12-31;225.76
