供应商名称;股票代码;报告期;金额(万元)
鑫天霖(天津)能源科技发展有限公司;-;2014-12-31;15,798.92
天津市华得利工贸有限公司;-;2014-12-31;10,583.07
密山金源油脂油料有限公司;-;2014-12-31;9,392.15
上海普丽盛包装股份有限公司;300442.SZ;2013-12-31;1,025.64
