客户名称;股票代码;报告期;金额(万元)
高淳县苏农农资连锁有限公司;-;2015-12-31;11,835.93
绥芬河市龙生经贸有限责任公司;-;2015-12-31;6,660.00
南京恒康肥业有限公司;-;2015-12-31;6,026.27
