客户名称;股票代码;报告期;金额(万元)
上海宝源钢国际贸易有限公司;-;2017-12-31;139,863.75
中国建筑一局(集团)有限公司;-;2017-12-31;41,418.91
北京华融启明风险管理技术股份有限公司;870285.OC;2016-12-31;18.60
