客户名称;股票代码;报告期;金额(万元)
浙江锋龙电气股份有限公司;002931.SZ;2017-12-31;2,046.39
马鞍山市新马精密铝业股份有限公司;831845.OC;2017-12-31;2,037.03
芜湖永裕汽车工业股份有限公司;839561.OC;2017-12-31;1,522.41
上海舜富精工科技股份有限公司;833008.OC;2017-12-31;411.18
