供应商名称;股票代码;报告期;金额(万元)
中建二局第三建筑工程有限公司;-;2017-12-31;36,933.82
汕头市达濠建筑总公司;-;2017-12-31;26,568.03
中国华西企业有限公司;-;2017-12-31;18,051.68
中建一局集团第五建筑有限公司;-;2017-12-31;8,520.13
上海建工一建集团有限公司;-;2017-12-31;7,500.16
