客户名称;股票代码;报告期;金额(万元)
广东省南粤交通投资建设有限公司;-;2014-03-31;1,473.43
新疆维吾尔自治区交通建设管理局;-;2014-03-31;1,030.17
安徽金禾软件股份有限公司;839137.OC;2017-12-31;35.00
