供应商名称;股票代码;报告期;金额(万元)
中煤华中能源有限公司;-;2017-12-31;22,465.51
江西江能物贸有限公司;-;2017-12-31;12,844.43
上海申能燃料有限公司;-;2017-12-31;12,328.75
江西煤业集团有限责任公司;-;2017-12-31;11,328.47
