客户名称;股票代码;报告期;金额(万元)
新疆金风科技股份有限公司;002202.SZ;2016-03-31;2,609.64
新疆钢铁雅满苏矿业有限责任公司;-;2016-03-31;1,970.20
富蕴蒙库铁矿有限责任公司;-;2016-03-31;614.94
天博辰业矿业有限公司;-;2016-03-31;335.59
