客户名称;股票代码;报告期;金额(万元)
浙江盛龙装饰材料有限公司;-;2017-12-31;5,664.02
南京川洋纸业有限公司;-;2017-12-31;5,458.91
临沂美华装饰纸业有限公司;-;2017-12-31;4,775.73
江苏明盛木业有限公司;-;2017-12-31;4,604.18
浙江爱丽莎环保科技股份有限公司;834989.OC;2017-12-31;2,401.26
安徽紫荆花壁纸股份有限公司;872201.OC;2017-12-31;936.79
