客户名称;股票代码;报告期;金额(万元)
eldoLED B.V.;-;2016-12-31;5,041.53
上海爱森朋电子科技有限公司;-;2016-12-31;4,151.36
京信通信技术(广州)有限公司;-;2016-12-31;4,013.20
南京南瑞继保工程技术有限公司;-;2016-12-31;3,404.87
南京富士通电子信息科技股份有限公司;837438.OC;2016-12-31;2,981.40
杭州海康威视科技有限公司;-;2016-12-31;2,586.31
常州博瑞电力自动化设备有限公司;-;2016-12-31;2,018.55
JUKI CORPORATION;6440.T;2016-12-31;1,979.70
