客户名称;股票代码;报告期;金额(万元)
西门子风力发电叶片(上海)有限公司;-;2016-12-31;7,903.02
青岛华创风能有限公司;-;2016-12-31;4,097.96
红叶风电设备(营口)股份有限公司;839908.OC;2016-12-31;1,792.05
